# Orbital elements in MPCORB format: the 242 numbered minor
# planets with H <= 8.6 among numbers 1-2241
# -- the prefix of MPCORB.DAT that the pipe in README.md downloads.
# Every object that can reach magnitude 10, the generator's publication
# cut, is a low-numbered main-belt asteroid; out beyond Jupiter it
# would take H < 2 to get there.
# Source: https://www.minorplanetcenter.net/iau/MPCORB/MPCORB.DAT
# (Minor Planet Center), elements for epoch 2026-06-09.
# Regenerate: see README.md.
00179    8.26  0.15 K2669  50.14772  104.51765  251.82028    7.81762  0.1091482  0.19232040   2.9724814  0 MPO980523  9528  69 1880-2026 0.56 M-v 3Ek MPCORBFIT  0000    (179) Klytaemnestra      20260130
00181    8.06  0.15 K2669 314.26849  319.02548  142.98535   18.90138  0.2083993  0.17859533   3.1228850  0 E2026-O23 11087  66 1880-2026 0.51 M-v 3Ek MPCORBFIT  0000    (181) Eucharis           20260718
00184    8.37  0.15 K2669  14.08256  218.48030  330.14555    1.12989  0.0589113  0.17294158   3.1905810  0 E2026-N35  5811  71 1892-2026 0.76 M-v 3Ek MPCORBFIT  0000    (184) Dejopeja           20260707
00185    7.62  0.15 K2669  30.42492  224.04675  153.73636   23.25301  0.1267588  0.21752834   2.7381600  0 MPO980523  5169  77 1880-2026 0.71 M-v 3Ek MPCORBFIT  0000    (185) Eunike             20260131
00187    8.37  0.15 K2669 285.34251  196.57641   21.55739   10.56605  0.2382561  0.21821975   2.7323732  0 E2026-MB8  9126  61 1880-2026 0.58 M-v 3Ek MPCORBFIT  0000    (187) Lamberta           20260503
00190    7.86  0.15 K2669 220.16708  271.50449  175.38457    6.17498  0.1681607  0.12343005   3.9950490  0 E2026-O50 11885  77 1893-2026 0.51 M-v 3Ek MPCORBFIT  0008    (190) Ismene             20260721
00192    7.21  0.15 K2669 326.27489   30.57690  343.07037    6.79570  0.2451733  0.26453131   2.4033554  0 E2026-N64  5651  73 1879-2026 0.67 M-v 3Ek MPCORBFIT  0000    (192) Nausikaa           20260709
00194    7.83  0.15 K2669 160.43364  163.67926  159.12173   18.53458  0.2374715  0.23259182   2.6186237  0 MPO980524  6076  71 1879-2026 0.72 M-v 3Ek MPCORBFIT  0000    (194) Prokne             20260413
00196    6.72  0.15 K2669 190.08248  207.78903   72.27836    7.25449  0.0126069  0.17900481   3.1181206  0 E2026-M16 10324  87 1879-2026 0.51 M-v 3Ek MPCORBFIT  0000    (196) Philomela          20260426
00198    8.53  0.15 K2669 330.95536   89.01909  268.20101    9.32274  0.2271493  0.25558125   2.4591408  0 E2026-O03  7742  63 1898-2026 0.60 M-v 3Ek MPCORBFIT  0000    (198) Ampella            20260715
00199    8.52  0.15 K2669 357.77310  179.40202   88.41849   15.47879  0.1835644  0.17524362   3.1625779  0 E2026-O30  6200  51 1879-2026 0.65 M-v 3Ek MPCORBFIT  0000    (199) Byblis             20260719
00200    8.44  0.15 K2669  71.78779   87.11830  324.20851    6.90306  0.1340575  0.21751330   2.7382862  0 E2026-MB8  7605  64 1879-2026 0.61 M-v 3Ek MPCORBFIT  0000    (200) Dynamene           20260529
00201    8.55  0.15 K2669 167.90895  181.54054  156.75564    5.76733  0.1811029  0.22478233   2.6789294  0 E2026-M09 12411  68 1879-2026 0.52 M-v 3Ek MPCORBFIT  0000    (201) Penelope           20260608
00202    7.67  0.15 K2669 312.79454  359.50022  136.70140    8.85338  0.1053416  0.18336561   3.0684858  0 E2026-M34 15765  77 1879-2026 0.42 M-v 3Ek MPCORBFIT  0000    (202) Chryseis           20260305
00209    8.30  0.15 K2669 225.46894  250.13128    0.46650    7.16660  0.0519682  0.17598570   3.1536812  0 MPO980524  9735  72 1879-2026 0.54 M-v 3Ek MPCORBFIT  0000    (209) Dido               20260406
00211    7.96  0.15 K2669 207.98839  173.72628  263.16431    3.87329  0.1544037  0.18518335   3.0483729  0 E2026-O30  5053  74 1880-2026 0.76 M-v 3Ek MPCORBFIT  0000    (211) Isolda             20260719
00212    8.47  0.15 K2669 307.86407  105.89134  312.88007    4.27795  0.1027565  0.17912981   3.1166699  0 E2026-O50  7909  75 1880-2026 0.63 M-v 3Ek MPCORBFIT  0000    (212) Medea              20260720
00216    7.02  0.15 K2669 259.85670  179.76980  215.30982   13.11553  0.2501677  0.21089573   2.7952727  0 E2026-O03  5394  84 1880-2026 0.76 M-v 3Ek MPCORBFIT  0000    (216) Kleopatra          20260714
00221    7.71  0.15 K2669  26.70211  192.42898  141.71100   10.89072  0.1008881  0.18855715   3.0119012  0 E2026-O03  4770  76 1885-2026 0.78 M-v 3Ek MPCORBFIT  0000    (221) Eos                20260715
00230    7.43  0.15 K2669   1.12577  139.21205  239.76225    9.45497  0.0609515  0.26810209   2.3819680  0 E2026-O11  3928  75 1882-2026 0.78 M-v 3Ek MPCORBFIT  0000    (230) Athamantis         20260716
00233    8.41  0.15 K2669 235.64833  125.86045  221.91141    7.69049  0.1016249  0.22731551   2.6589898  0 E2026-N64  8247  67 1897-2026 0.66 M-v 3Ek MPCORBFIT  0000    (233) Asterope           20260708
00236    8.19  0.15 K2669 333.18926  174.27485  185.78811    7.69766  0.1895764  0.21040547   2.7996132  0 E2026-O03  5052  73 1884-2026 0.74 M-v 3Ek MPCORBFIT  0000    (236) Honoria            20260715
00238    8.04  0.15 K2669 167.75228  209.17909  183.75609   12.40646  0.0916988  0.19906170   2.9049873  0 E2026-N64  5240  68 1892-2026 0.76 M-v 3Ek MPCORBFIT  0000    (238) Hypatia            20260708
00241    7.72  0.15 K2669 226.36941   78.91460  270.13402    5.51789  0.1062238  0.18540428   3.0459508  0 E2026-N64  5919  94 1884-2026 0.72 M-v 3Ek MPCORBFIT  0000    (241) Germania           20260708
00245    7.95  0.15 K2669  48.82796  332.12202   61.02343    5.17752  0.1980283  0.18082305   3.0971830  0 MPO980524 11572  68 1885-2026 0.52 M-v 3Ek MPCORBFIT  0000    (245) Vera               20260405
00247    8.14  0.15 K2669 137.62035   55.25752    0.01466   24.95468  0.2462927  0.21740411   2.7392030  0 E2026-O30  4071  69 1885-2026 0.79 M-v 3Ek MPCORBFIT  0000    (247) Eukrate            20260719
00250    7.68  0.15 K2669 333.99820   76.00795   23.78626   12.82165  0.1370845  0.17701346   3.1414623  0 E2026-M16 13148  66 1885-2026 0.43 M-v 3Ek MPCORBFIT  0000    (250) Bettina            20260201
00258    8.24  0.15 K2669 276.54387  155.31263  207.53398   14.32517  0.2047456  0.23308582   2.6149224  0 E2026-O19  5116  72 1886-2026 0.76 M-v 3Ek MPCORBFIT  0000    (258) Tyche              20260717
00259    7.80  0.15 K2669  64.00927  166.27858   86.77744   10.80784  0.1300266  0.17770053   3.1333596  0 E2026-O19  4898  62 1898-2026 0.78 M-v 3Ek MPCORBFIT  0000    (259) Aletheia           20260717
00264    8.28  0.15 K2669 294.03313  340.01197   49.48389   10.42436  0.1349765  0.21045849   2.7991430  0 E2026-O30  5300  59 1893-2026 0.69 M-v 3Ek MPCORBFIT  0000    (264) Libussa            20260719
00268    8.60  0.15 K2669 236.40587   67.95328  120.85120    2.44090  0.1373386  0.18140326   3.0905753  0 E2026-M09  9683  65 1906-2026 0.60 M-v 3Ek MPCORBFIT  0000    (268) Adorea             20260213
00276    8.56  0.15 K2669 127.78421  266.79177  210.97613   21.65974  0.0612475  0.17903415   3.1177799  0 E2026-O19  5881  58 1897-2026 0.73 M-v 3Ek MPCORBFIT  0000    (276) Adelheid           20260717
00279    8.57  0.15 K2669 116.46219   29.39638   71.88818    2.33460  0.0438760  0.11171651   4.2696388  0 E2026-O19  8791  72 1889-2026 0.62 M-v 3Ek MPCORBFIT  0000    (279) Thule              20260717
00287    8.24  0.15 K2669  27.41250  122.46677  142.22637   10.03398  0.0238262  0.27303517   2.3531900  0 E2026-O03  4821  77 1889-2026 0.83 M-v 3Ek MPCORBFIT  0000    (287) Nephthys           20260715
00308    8.17  0.15 K2669 132.34875  111.96639  181.57638    4.36316  0.0382353  0.21625643   2.7488858  0 E2026-MB8  6891  78 1891-2026 0.70 M-v 3Ek MPCORBFIT  0000    (308) Polyxo             20260213
00324    7.19  0.15 K2669 313.72326   44.18770  327.82350   11.09650  0.3403597  0.22432608   2.6825606  0 E2026-M59  8111  78 1892-2026 0.62 M-v 3Ek MPCORBFIT  0000    (324) Bamberga           20260620
00334    7.63  0.15 K2669 162.21512  196.91617  129.05889    4.71628  0.0284030  0.12601853   3.9401533  0 MPO980526  5958  89 1892-2026 0.74 M-v 3Ek MPCORBFIT  0008    (334) Chicago            20260407
00338    8.58  0.15 K2669 295.30795  111.48751  287.28576    6.03814  0.0174731  0.19823517   2.9130565  0 E2026-O19  7146  68 1892-2026 0.64 M-v 3Ek MPCORBFIT  0000    (338) Budrosa            20260717
00344    8.28  0.15 K2669  69.38150  237.34739   47.99036   18.35234  0.3137888  0.23565016   2.5959175  0 E2026-O11  4869  54 1892-2026 0.73 M-v 3Ek MPCORBFIT  0000    (344) Desiderata         20260716
00346    7.32  0.15 K2669 229.21118  290.64483   91.84899    8.75772  0.1025552  0.21086486   2.7955455  0 E2026-O30  5012  69 1892-2026 0.71 M-v 3Ek MPCORBFIT  0000    (346) Hermentaria        20260719
00349    5.97  0.15 K2669 298.29065  344.47909   32.18356    8.24782  0.0884545  0.19697240   2.9254935  0 MPO964270  3523  84 1892-2025 0.72 M-v 3Ek MPCLINUX   0000    (349) Dembowska          20250922
00350    8.44  0.15 K2669 105.69979  336.99031   90.05152   24.90795  0.1606176  0.17994139   3.1072915  0 E2026-O50  7428  52 1892-2026 0.63 M-v 3Ek MPCORBFIT  0000    (350) Ornamenta          20260720
00354    6.17  0.15 K2669 158.40049    8.17864  140.20387   18.36241  0.1118861  0.21027478   2.8007731  0 E2026-O03  3801  91 1893-2026 0.77 M-v 3Ek MPCORBFIT  0000    (354) Eleonora           20260715
00356    8.37  0.15 K2669  83.78899   79.27114  354.44459    8.20731  0.2420203  0.21568246   2.7537605  0 E2026-N11  4625  66 1893-2026 0.77 M-v 3Ek MPCORBFIT  0000    (356) Liguria            20260705
00360    8.49  0.15 K2669 309.17498  290.30120  132.16164   11.74344  0.1736237  0.18927354   3.0042965  0 E2026-O03  5631  66 1893-2026 0.72 M-v 3Ek MPCORBFIT  0000    (360) Carlova            20260715
00361    8.36  0.15 K2669  60.45510   66.69199   18.53672   12.57907  0.2103233  0.12434492   3.9754292  0 E2026-N35  5162  59 1893-2026 0.72 M-v 3Ek MPCORBFIT  0008    (361) Bononia            20260706
00372    7.38  0.15 K2669 188.59358  115.44626  327.20021   23.78161  0.2523009  0.17521568   3.1629141  0 E2026-O11  4840  70 1893-2026 0.71 M-v 3Ek MPCORBFIT  0000    (372) Palma              20260716
00375    7.47  0.15 K2669  40.50013  341.34465  336.38254   15.94157  0.1022269  0.17826403   3.1267529  0 E2026-O50  5154  58 1893-2026 0.72 M-v 3Ek MPCORBFIT  0000    (375) Ursula             20260720
00381    8.38  0.15 K2669 236.69218  149.31357  124.71397   12.62046  0.0886088  0.16983566   3.2293625  0 E2026-O50  6608  64 1894-2026 0.68 M-v 3Ek MPCORBFIT  0000    (381) Myrrha             20260608
00385    7.80  0.15 K2669 183.13498  189.11808  344.83385   13.58324  0.1271095  0.20515643   2.8471650  0 E2026-O50  9013  69 1894-2026 0.52 M-v 3Ek MPCORBFIT  0000    (385) Ilmatar            20260720
00386    7.74  0.15 K2669  64.12235  221.29876  166.58802   20.22161  0.1696377  0.19967777   2.8990091  0 MPO980527 10174  77 1894-2026 0.53 M-v 3Ek MPCORBFIT  0000    (386) Siegena            20260412
00387    7.49  0.15 K2669 305.75024  157.76244  127.99187   18.14894  0.2384805  0.21771102   2.7366281  0 E2026-N64  5964  70 1894-2026 0.67 M-v 3Ek MPCORBFIT  0000    (387) Aquitania          20260705
00389    7.95  0.15 K2669 108.34839  267.95453  282.02116    8.12320  0.0665169  0.23393383   2.6085992  0 E2026-O03  8660  83 1894-2026 0.61 M-v 3Ek MPCORBFIT  0000    (389) Industria          20260715
00393    8.36  0.15 K2669 217.96235   91.71309  211.87274   14.83204  0.3339475  0.21282923   2.7783174  0 E2026-MB8  5782  58 1903-2026 0.72 M-v 3Ek MPCORBFIT  0000    (393) Lampetia           20260605
00409    7.65  0.15 K2669  36.62705  355.71959  242.05128   11.28422  0.0734781  0.23844925   2.5755624  0 E2026-N64  5404  82 1895-2026 0.73 M-v 3Ek MPCORBFIT  0000    (409) Aspasia            20260709
00410    8.42  0.15 K2669 194.98792  172.91698   96.91781   10.95914  0.2389988  0.21872441   2.7281687  0 E2026-MA7  8182  66 1906-2026 0.62 M-v 3Ek MPCORBFIT  0000    (410) Chloris            20260405
00416    7.71  0.15 K2669 305.76802  200.27474   57.89949   12.83238  0.2198384  0.21140493   2.7907824  0 E2026-N64  5510  61 1896-2026 0.72 M-v 3Ek MPCORBFIT  0000    (416) Vaticana           20260706
00419    8.56  0.15 K2669  66.04061   44.25410  229.02497    3.93150  0.2522591  0.23573018   2.5953300  0 E2026-O50  5104  72 1899-2026 0.79 M-v 3Ek MPCORBFIT  0000    (419) Aurelia            20260720
00420    8.31  0.15 K2669  76.17782  221.22869  242.30844    6.71320  0.0205492  0.15599512   3.4176589  0 E2026-N35  5983  70 1900-2026 0.72 M-v 3Ek MPCORBFIT  0000    (420) Bertholda          20260706
00423    7.39  0.15 K2669 178.65508  199.20756   69.34769   11.23947  0.0333478  0.18337974   3.0683282  0 MPO980527  9412  76 1899-2026 0.61 M-v 3Ek MPCORBFIT  0000    (423) Diotima            20260404
00426    8.55  0.15 K2669 251.57871  221.37577  311.30748   19.50208  0.1067181  0.20096941   2.8865743  0 E2026-MA7  6007  60 1897-2026 0.71 M-v 3Ek MPCORBFIT  0000    (426) Hippo              20260215
00444    8.06  0.15 K2669  61.52054  154.83446  195.58875   10.27309  0.1733239  0.21368358   2.7709070  0 MPO980528  7101  73 1899-2026 0.63 M-v 3Ek MPCORBFIT  0000    (444) Gyptis             20260223
00451    6.78  0.15 K2669 221.20082  337.23129   88.99604   15.20537  0.0694689  0.18371902   3.0645494  0 E2026-M59  4406  86 1899-2026 0.82 M-v 3Ek MPCORBFIT  0000    (451) Patientia          20260620
00466    8.40  0.15 K2669  50.27937  255.87151  290.22399   19.01509  0.0972465  0.16055533   3.3526347  0 E2026-O30  5297  52 1901-2026 0.78 M-v 3Ek MPCORBFIT  0000    (466) Tisiphone          20260719
00471    6.34  0.15 K2669  46.73170  315.95782   83.76944   15.01583  0.2294809  0.20058626   2.8902490  0 MPO980528  8247  75 1901-2026 0.61 M-v 3Ek MPCORBFIT  0000    (471) Papagena           20260409
00478    7.93  0.15 K2669 189.00659  244.03485  233.43400   13.17366  0.0806956  0.18791377   3.0187720  0 E2026-O19  4829  65 1901-2026 0.77 M-v 3Ek MPCORBFIT  0000    (478) Tergeste           20260717
00480    8.22  0.15 K2669 192.62543  212.44166  237.10955   21.32287  0.0442231  0.22920382   2.6443655  0 E2026-O19  5606  59 1901-2026 0.74 M-v 3Ek MPCORBFIT  0000    (480) Hansa              20260717
00483    8.41  0.15 K2669  46.08671  163.61976  173.88427   18.75710  0.0499249  0.15560752   3.4233318  0 E2026-O30  8732  60 1902-2026 0.59 M-v 3Ek MPCORBFIT  0000    (483) Seppina            20260719
00485    8.22  0.15 K2669 176.67705  272.07271  193.36623   13.86467  0.1892726  0.21592389   2.7517074  0 E2026-O19  4944  66 1904-2026 0.79 M-v 3Ek MPCORBFIT  0000    (485) Genua              20260717
00487    8.41  0.15 K2669  54.83354  282.06661  114.75114   10.25353  0.0865936  0.22581809   2.6707315  0 MPO980529 12037  67 1902-2026 0.48 M-v 3Ek MPCORBFIT  0000    (487) Venetia            20260409
00488    7.88  0.15 K2669 100.69665   77.34559   82.98164   11.47516  0.1585153  0.17479764   3.1679551  0 E2026-O30  5369  69 1901-2026 0.76 M-v 3Ek MPCORBFIT  0000    (488) Kreusa             20260719
00489    8.59  0.15 K2669 200.38561    8.26639  166.67338   12.99554  0.0491000  0.17622749   3.1507959  0 E2026-O03  8720  56 1902-2026 0.59 M-v 3Ek MPCORBFIT  0000    (489) Comacina           20260715
00508    8.36  0.15 K2669 244.05716  246.81690   44.02368   13.29991  0.0096404  0.17521555   3.1629157  0 E2026-N35  6596  60 1908-2026 0.67 M-v 3Ek MPCORBFIT  0000    (508) Princetonia        20260706
00509    8.40  0.15 K2669 194.22342  155.44028  217.46419   15.41263  0.0979773  0.18403822   3.0610049  0 E2026-N64  6779  69 1903-2026 0.66 M-v 3Ek MPCORBFIT  0000    (509) Iolanda            20260707
00511    6.40  0.15 K2669  70.43603  336.52984  107.55416   15.94980  0.1893733  0.17530890   3.1617928  0 E2026-O11  4462  90 1903-2026 0.79 M-v 3Ek MPCORBFIT  0000    (511) Davida             20260716
00516    8.35  0.15 K2669 115.00505  258.02361  328.71226   12.95537  0.2757442  0.22498364   2.6773311  0 E2026-O50  7645  61 1903-2026 0.61 M-v 3Ek MPCORBFIT  0000    (516) Amherstia          20260720
00521    8.57  0.15 K2669   9.71785  316.28966   89.57782   10.58422  0.2783507  0.21694874   2.7430346  0 MPO980529  6231  66 1904-2026 0.60 M-v 3Ek MPCORBFIT  0000    (521) Brixia             20260120
00532    5.92  0.15 K2669 179.25146   76.65936  107.40837   16.29891  0.1803914  0.21383921   2.7695624  0 E2026-O03  4660  85 1904-2026 0.75 M-v 3Ek MPCORBFIT  0000    (532) Herculina          20260715
00536    8.12  0.15 K2669 122.28238  298.13396   58.99900   19.35314  0.0909639  0.15009613   3.5066282  0 E2026-N03  6375  60 1904-2026 0.67 M-v 3Ek MPCLINUX   0000    (536) Merapi             20260526
00563    8.37  0.15 K2669 179.17664  336.60874   85.15316   10.24689  0.2361504  0.22065782   2.7122091  0 E2026-O19  5021  58 1907-2026 0.72 M-v 3Ek MPCORBFIT  0000    (563) Suleika            20260717
00566    8.20  0.15 K2669  27.00489  300.39065   79.51187    4.89479  0.1199542  0.15898047   3.3747390  0 E2026-MB8 12643  71 1905-2026 0.51 M-v 3Ek MPCORBFIT  0000    (566) Stereoskopia       20260201
00579    8.01  0.15 K2669 119.08336  229.26402   82.62230   11.01636  0.0759741  0.18848562   3.0126631  0 MPO980530 10254  68 1907-2026 0.55 M-v 3Ek MPCORBFIT  0000    (579) Sidonia            20260307
00584    8.48  0.15 K2669  56.30184   85.44214  281.98921   10.71959  0.2330959  0.26943019   2.3741339  0 MPO980530  4165  61 1906-2026 0.76 M-v 3Ek MPCORBFIT  0000    (584) Semiramis          20260320
00588    8.19  0.15 K2669  93.31384  134.31466  316.52990   10.31508  0.1481175  0.08273882   5.2159070  0 E2026-N89  5350  61 1906-2026 0.72 M-v 3Ek MPCORBFIT  0009    (588) Achilles           20260714
00595    7.95  0.15 K2669 251.31378  280.27784   23.68868   17.78797  0.0707340  0.17172172   3.2056731  0 E2026-N35  9137  57 1906-2026 0.55 M-v 3Ek MPCORBFIT  0000    (595) Polyxena           20260706
00617    8.22  0.15 K2669  58.67544  308.83772   44.34969   22.06359  0.1391468  0.08297570   5.2059752  0 MPO980531  6833  67 1906-2026 0.62 M-v 3Ek MPCORBFIT  0009    (617) Patroclus          20260319
00618    8.54  0.15 K2669  42.49503  230.12036  110.81000   17.05567  0.0681954  0.17298649   3.1900288  0 E2026-O23 12975  58 1906-2026 0.49 M-v 3Ek MPCORBFIT  0000    (618) Elfriede           20260718
00624    7.32  0.15 K2669  24.91385  181.28886  342.80186   18.14716  0.0243449  0.08130648   5.2769861  0 E2026-N64  7087  74 1907-2026 0.63 M-v 3Ek MPCORBFIT  0009    (624) Hektor             20260706
00639    8.32  0.15 K2669 212.16354   69.73185  279.66066    8.57428  0.1107642  0.18842492   3.0133100  0 E2026-N35  8902  64 1907-2026 0.57 M-v 3Ek MPCORBFIT  0000    (639) Latona             20260706
00654    8.60  0.15 K2669 350.41966  214.52632  278.32495   18.09653  0.2316910  0.28305599   2.2973182  0 MPO980531  5022  63 1908-2026 0.81 M-v 3Ek MPCORBFIT  0007    (654) Zelinda            20260409
00674    7.42  0.15 K2669 138.52266   41.20062   58.07000   13.51152  0.1929391  0.19705346   2.9246911  0 E2026-O30  5303  69 1901-2026 0.69 M-v 3Ek MPCORBFIT  0000    (674) Rachele            20260719
00675    8.10  0.15 K2669 149.25728  152.33941  262.98792    9.81081  0.2048416  0.21410532   2.7672670  0 E2026-O30  8532  62 1908-2026 0.59 M-v 3Ek MPCORBFIT  0000    (675) Ludmilla           20260719
00690    8.13  0.15 K2669 328.50367  114.62064  253.02541   11.24352  0.1757666  0.17610655   3.1522383  0 E2026-O19  9687  59 1902-2026 0.55 M-v 3Ek MPCORBFIT  0000    (690) Wratislavia        20260717
00702    7.47  0.15 K2669 141.49395  352.20600  289.71156   20.60267  0.0153080  0.17280521   3.1922593  0 MPO980532  9079  57 1910-2026 0.57 M-v 3Ek MPCORBFIT  0000    (702) Alauda             20260309
00704    6.34  0.15 K2669 221.14483   94.06176  280.16722   17.31528  0.1550586  0.18441704   3.0568117  0 E2026-O23  7278  83 1910-2026 0.67 M-v 3Ek MPCORBFIT  0000    (704) Interamnia         20260718
00705    8.47  0.15 K2669 337.59370  102.53309    2.75785   25.01973  0.0520789  0.19729290   2.9223243  0 MPO980532  8126  46 1910-2026 0.58 M-v 3Ek MPCORBFIT  0000    (705) Erminia            20260309
00712    8.58  0.15 K2669 357.23939  181.75627  230.67648   12.75602  0.1849232  0.23841355   2.5758195  0 MPO980532  5299  60 1911-2026 0.75 M-v 3Ek MPCORBFIT  0000    (712) Boliviana          20260120
00747    8.03  0.15 K2669  19.46596  277.66406  129.04851   18.22156  0.3397865  0.18973783   2.9993934  0 E2026-M34 16777  65 1913-2026 0.44 M-v 3Ek MPCORBFIT  0000    (747) Winchester         20260218
00758    8.36  0.15 K2669 165.54332  313.25596  106.01352    5.60876  0.1479754  0.17285632   3.1916301  0 E2026-O19  5899  69 1914-2026 0.74 M-v 3Ek MPCORBFIT  0000    (758) Mancunia           20260717
00760    7.86  0.15 K2669 205.37130  200.26466  331.52757   12.54276  0.2347402  0.17657244   3.1466910  0 E2026-O50  5016  55 1914-2026 0.75 M-v 3Ek MPCORBFIT  0000    (760) Massinga           20260720
00762    8.42  0.15 K2669 262.88377  188.81964  305.51317   13.10213  0.1079853  0.17614855   3.1517372  0 E2026-O50 10790  54 1916-2026 0.54 M-v 3Ek MPCORBFIT  0000    (762) Pulcova            20260720
00772    8.44  0.15 K2669 127.40144  145.42024   63.70737   28.83270  0.0954152  0.18972327   2.9995468  0 E2026-O30  8205  52 1902-2026 0.59 M-v 3Ek MPCORBFIT  0000    (772) Tanete             20260719
00776    7.71  0.15 K2669 224.01506  306.18347   79.64686   18.24595  0.1650361  0.19644242   2.9307528  0 E2026-O19  6263  61 1914-2026 0.64 M-v 3Ek MPCORBFIT  0000    (776) Berbericia         20260717
00779    7.96  0.15 K2669  80.00444   49.14692  283.69866   14.57359  0.2262157  0.22655746   2.6649177  0 MPO980533  3980  55 1916-2026 0.75 M-v 3Ek MPCORBFIT  0000    (779) Nina               20260326
00790    8.02  0.15 K2669 292.67122   37.47450  251.79847   20.56581  0.1564467  0.15713955   3.4010450  0 E2026-O30  6171  50 1915-2026 0.69 M-v 3Ek MPCORBFIT  0000    (790) Pretoria           20260719
00804    7.98  0.15 K2669 300.69557  343.76984  347.53685   15.38610  0.1415579  0.20619427   2.8376031  0 E2026-N71  7130  56 1907-2026 0.60 M-v 3Ek MPCORBFIT  0000    (804) Hispania           20260713
00849    8.14  0.15 K2669 352.84553   62.55517  228.27214   19.53345  0.2009581  0.17657222   3.1466937  0 E2026-O03  5512  61 1919-2026 0.75 M-v 3Ek MPCORBFIT  0000    (849) Ara                20260715
00895    8.28  0.15 K2669 141.35359  177.09043  264.54299   26.08642  0.1423497  0.17184390   3.2041534  0 E2026-O30  5737  50 1906-2026 0.75 M-v 3Ek MPCORBFIT  0000    (895) Helio              20260719
00911    7.87  0.15 K2669 118.55080   82.39020  338.01891   21.75361  0.0666811  0.08108179   5.2867306  0 E2026-N35  5477  62 1919-2026 0.67 M-v 3Ek MPCORBFIT  0009    (911) Agamemnon          20260707
00925    8.51  0.15 K2669 331.31172  200.99167  299.50845   21.10371  0.0818690  0.22206437   2.7007443  0 E2026-M69 13393  53 1902-2026 0.46 M-v 3Ek MPCORBFIT  0000    (925) Alphonsina         20260405
00980    7.89  0.15 K2669  20.13681   69.75844  285.76026   15.89613  0.2014131  0.21721749   2.7407716  0 E2026-O50  3898  53 1929-2026 0.72 M-v 3Ek MPCORBFIT  0000    (980) Anacostia          20260720
01143    8.38  0.15 K2669  68.97559  238.65753  221.21615    3.14238  0.0898532  0.08246910   5.2272733  0 E2026-N35  7558  64 1930-2026 0.65 M-v 3Ek MPCORBFIT  0009   (1143) Odysseus           20260706
01172    8.21  0.15 K2669 124.82865   52.47705  247.25703   16.65111  0.1049478  0.08217308   5.2398198  0 E2026-L57  6308  54 1930-2026 0.61 M-v 3Ek MPCORBFIT  0009   (1172) Aneas              20260404
01437    8.14  0.15 K2669 122.41549  131.50107  315.77275   20.45319  0.0458784  0.08243650   5.2286513  0 E2026-O30  5709  54 1937-2026 0.66 M-v 3Ek MPCORBFIT  0009   (1437) Diomedes           20260719
01583    8.54  0.15 K2669 148.80995  189.27264  221.38944   28.48155  0.0529273  0.08423726   5.1538673  0 E2026-N89  6212  51 1926-2026 0.64 M-v 3Ek MPCORBFIT  0009   (1583) Antilochus         20260714
01867    8.32  0.15 K2669 140.13130    0.89444  283.68710   26.89779  0.0444093  0.08468440   5.1357095  0 E2026-MD0  5459  41 1971-2026 0.61 M-v 3Ek MPCORBFIT  0009   (1867) Deiphobus          20260329
02060    5.54  0.15 K2669 216.71991  339.28772  209.29623    6.93057  0.3797657  0.01947026  13.6842671  0 E2026-O23  5551  58 1895-2026 0.69 M-v 3Ek MPCORBFIT  000A   (2060) Chiron             20260718
02241    8.52  0.15 K2669 205.31857  291.86206  267.96187   16.62956  0.0670794  0.08388642   5.1682272  0 E2026-N89  5746  39 1950-2026 0.60 M-v 3Ek MPCORBFIT  0009   (2241) Alcathous          20260714
